CategoryCode,ItemCode,DateID,DailySales
category_2,903976,11/7/2021,2
category_1,17296,10/10/2021,24
category_3,37861,11/11/2021,13
category_2,174436,11/19/2021,8
category_2,1101769,11/7/2021,3
category_2,837943,11/7/2021,20
category_3,1081060,11/9/2021,17
category_1,119554,11/19/2021,15
category_2,877624,12/6/2021,5
category_2,1064473,11/30/2021,10
category_1,142756,11/11/2021,6
category_4,1024810,11/4/2021,19
category_2,1076938,11/30/2021,3
category_2,687616,11/19/2021,2
category_2,248272,11/30/2021,1
category_2,87559,10/10/2021,1
category_2,1105027,11/2/2021,3
category_3,88450,11/2/2021,60
category_1,145978,11/19/2021,3
category_3,1081087,1/3/2022,1
category_2,1070836,11/4/2021,2
category_2,687616,11/30/2021,2
category_2,1092184,12/6/2021,4
category_2,43630,10/10/2021,9
category_1,1058713,11/30/2021,18
category_4,123307,11/11/2021,50
category_2,132028,11/30/2021,22
category_2,99079,11/11/2021,4
category_2,172033,11/2/2021,22
category_1,1054978,11/7/2021,5
category_2,172033,11/4/2021,17
category_1,1061638,12/6/2021,13
category_2,1006108,11/7/2021,3
category_1,42496,11/9/2021,6
category_2,1010068,11/7/2021,8
category_1,1044682,1/3/2022,20
category_1,3427,11/7/2021,1
category_2,399220,12/6/2021,5
category_2,1070818,10/10/2021,1
category_3,1060630,10/10/2021,3
category_2,1090276,11/2/2021,1
category_4,1003156,11/30/2021,11
category_3,1081069,11/4/2021,4
category_4,23200,11/19/2021,3
category_1,3427,10/10/2021,5
category_1,1058713,1/3/2022,9
category_1,379249,11/7/2021,6
category_2,906595,11/9/2021,1
category_2,30877,10/10/2021,7
category_2,1064473,11/7/2021,7
category_1,1044619,11/9/2021,2
category_4,1003192,11/11/2021,4
category_1,1056463,11/4/2021,15
category_4,1003156,11/19/2021,2
category_2,913561,11/9/2021,2
category_3,88450,11/19/2021,18
category_1,1032532,11/9/2021,9
category_2,117610,11/7/2021,13
category_3,893824,12/6/2021,1
category_1,119554,11/9/2021,12
category_2,906595,11/7/2021,1
category_4,1003192,11/2/2021,1
category_2,87559,11/9/2021,2
category_1,1061638,11/11/2021,3
category_2,20824,11/11/2021,91
category_1,124774,11/9/2021,4
category_2,59749,12/6/2021,6
category_2,837943,11/4/2021,9
category_3,132334,11/4/2021,4
category_2,1006090,11/4/2021,1
category_1,1067119,11/11/2021,3
category_2,1090240,11/19/2021,4
category_1,86992,11/7/2021,6
category_2,1070836,10/10/2021,5
category_1,42424,11/30/2021,4
category_2,1090276,11/11/2021,1
category_3,1097143,11/7/2021,1
category_1,1090105,11/4/2021,1
category_2,216151,11/19/2021,6
category_2,906586,11/2/2021,1
category_2,1103056,11/11/2021,4
category_2,858886,11/30/2021,1
category_3,16936,11/4/2021,9
category_1,3427,11/30/2021,5
category_1,142756,1/3/2022,11
category_4,245581,1/3/2022,9
category_2,87559,11/30/2021,5
category_1,370195,11/19/2021,3
category_2,1090249,1/3/2022,6
category_1,59047,11/2/2021,3
category_2,1105027,11/11/2021,4
category_1,38518,12/6/2021,1
category_2,1105009,11/2/2021,1
category_1,1058713,11/9/2021,4
category_2,1010068,11/30/2021,1
category_2,43630,11/19/2021,6
category_2,23569,11/11/2021,11
category_1,1061638,11/30/2021,25
category_2,117610,10/10/2021,1
category_2,837943,12/6/2021,6
category_1,42424,11/4/2021,4
category_3,1081078,11/2/2021,4
category_4,731104,11/9/2021,1
category_2,999403,11/30/2021,1
category_2,30877,11/2/2021,9
category_3,1081078,11/19/2021,2
category_2,248272,11/9/2021,1
category_2,267496,12/6/2021,3
category_4,872260,1/3/2022,1
category_4,123307,10/10/2021,85
category_2,110320,11/30/2021,5
category_2,1098493,11/30/2021,1
category_2,858886,11/4/2021,2
category_3,1066570,10/10/2021,8
category_4,1024810,11/9/2021,9
category_2,1044502,11/19/2021,2
category_2,836152,11/11/2021,3
category_3,1047130,11/4/2021,12
category_4,872260,11/11/2021,2
category_1,3418,11/11/2021,7
category_2,59749,1/3/2022,4
category_3,132334,10/10/2021,3
category_1,1044691,1/3/2022,13
category_4,23200,11/30/2021,25
category_2,838456,11/11/2021,1
category_2,40759,10/10/2021,6
category_2,1071115,11/30/2021,4
category_2,216151,1/3/2022,1
category_2,1026871,11/11/2021,2
category_2,172033,11/19/2021,2
category_2,815101,10/10/2021,1
category_2,1103056,12/31/2021,7
category_1,17296,12/11/2021,36
category_3,169504,1/30/2022,127
category_2,225259,12/11/2021,7
category_1,76399,12/31/2021,4
category_2,43630,2/5/2022,4
category_4,1024810,1/2/2022,12
category_1,86992,1/2/2022,7
category_2,1071124,2/6/2022,2
category_2,1105027,12/31/2021,4
category_1,36898,2/6/2022,11
category_1,17296,1/15/2022,69
category_2,1067074,2/5/2022,9
category_3,1060630,2/6/2022,5
category_2,87559,2/4/2022,5
category_4,872260,1/8/2022,4
category_1,1032559,12/11/2021,3
category_2,1090249,12/31/2021,6
category_2,1067092,1/2/2022,9
category_2,110320,1/1/2022,4
category_4,123307,1/15/2022,101
category_2,65788,1/14/2022,3
category_2,1105009,1/2/2022,1
category_1,416212,2/5/2022,1
category_1,142756,12/31/2021,13
category_1,86992,2/5/2022,5
category_2,20824,12/5/2021,16
category_1,1032559,2/5/2022,5
category_1,1032586,2/6/2022,4
category_1,1032586,2/4/2022,5
category_1,42424,1/8/2022,5
category_2,1101553,12/11/2021,5
category_2,174436,1/1/2022,3
category_1,1081321,12/5/2021,5
category_2,815101,1/14/2022,2
category_2,1006090,1/15/2022,3
category_1,1048975,12/11/2021,2
category_4,245581,12/23/2021,23
category_1,1032541,2/6/2022,75
category_3,37861,1/30/2022,23
category_3,1060630,12/31/2021,6
category_2,1067074,12/23/2021,2
category_2,111436,1/2/2022,1
category_2,130993,12/5/2021,2
category_2,210868,1/14/2022,1
category_2,110320,1/30/2022,8
category_2,1105027,2/13/2022,3
category_2,40759,1/30/2022,5
category_2,399220,12/5/2021,4
category_2,1006090,12/11/2021,5
category_2,174436,2/13/2022,6
category_2,39436,12/5/2021,1
category_3,169504,12/31/2021,99
category_1,379249,1/16/2022,8
category_2,20824,11/28/2021,18
category_1,1077118,1/14/2022,2
category_2,216151,12/5/2021,3
category_2,117610,12/5/2021,1
category_2,41830,12/11/2021,4
category_2,216151,12/11/2021,2
category_2,39436,1/30/2022,5
category_2,999403,1/1/2022,3
category_1,1032559,1/1/2022,1
category_2,1076929,12/31/2021,2
category_2,1067092,12/11/2021,6
category_1,36898,1/14/2022,8
category_2,903976,1/2/2022,3
category_2,20824,1/2/2022,20
category_2,1070818,2/5/2022,4
category_1,86992,1/30/2022,10
category_1,145978,1/2/2022,4
category_2,173617,1/15/2022,3
category_1,1044619,1/2/2022,1
category_2,43630,1/1/2022,2
category_1,1021264,1/1/2022,4
category_4,1024810,12/11/2021,23
category_2,174436,1/15/2022,7
category_1,86992,12/23/2021,6
category_2,1064473,1/16/2022,3
category_1,142756,12/23/2021,5
category_2,173617,2/13/2022,5
category_1,43738,1/30/2022,4
category_2,138742,2/5/2022,2
category_2,130993,1/2/2022,1
category_3,1060630,2/13/2022,2
category_2,130993,2/13/2022,13
category_2,1067074,1/30/2022,2
category_2,399220,12/31/2021,8
category_1,24136,1/8/2022,5
category_2,1067092,2/4/2022,46
category_2,1105027,1/30/2022,3
category_1,38518,12/5/2021,4
category_1,1049776,12/5/2021,1
category_3,131983,12/23/2021,12
category_4,1082743,1/14/2022,2
category_1,1032586,12/31/2021,4
category_3,1047130,2/6/2022,3
category_4,123307,2/5/2022,123
category_2,1090240,11/28/2021,6
category_1,839374,12/23/2021,4
category_1,1084498,12/23/2021,5
category_2,172582,1/14/2022,6
category_3,7666,2/4/2022,1
category_1,1090105,1/8/2022,2
category_3,1063600,12/11/2021,1
category_3,397213,1/15/2022,2
category_4,23200,12/11/2021,28
category_4,23200,12/31/2021,40
category_1,1032532,2/4/2022,10
category_3,132334,11/28/2021,10
category_1,1032532,2/13/2022,71
category_1,1058713,1/16/2022,4
category_4,1003183,2/4/2022,6
category_1,1090294,2/4/2022,2
category_2,213802,12/31/2021,1
category_1,24136,1/14/2022,3
category_2,1101571,11/28/2021,1
category_1,1056463,12/23/2021,6
category_2,837943,12/5/2021,16
category_1,1056463,1/14/2022,6
category_1,1049776,1/14/2022,4
category_2,1090258,2/6/2022,4
category_2,1101562,1/16/2022,2
category_1,43657,1/2/2022,1
category_2,124954,2/13/2022,2
category_1,370195,1/1/2022,2
category_3,1081078,1/1/2022,4
category_2,1064473,1/2/2022,1
category_3,397213,2/6/2022,3
category_1,1067119,12/23/2021,5
category_2,130993,12/31/2021,5
category_2,1090258,1/8/2022,2
category_2,111436,1/16/2022,2
category_1,1047967,1/8/2022,34
category_1,76399,1/30/2022,20
category_1,1081321,1/2/2022,1
category_2,225259,12/5/2021,3
category_2,1070836,2/6/2022,3
category_3,1101661,2/13/2022,3
category_2,836152,2/5/2022,3
category_3,169504,1/15/2022,33
category_2,1076938,12/5/2021,3
category_2,173617,12/23/2021,2
category_1,145978,12/23/2021,9
category_2,1101571,1/1/2022,1
category_2,132028,2/5/2022,16
category_1,1048975,1/2/2022,2
category_4,753613,2/6/2022,6
category_2,1090258,2/5/2022,3
category_1,1032541,11/28/2021,7
category_1,1058713,2/4/2022,4
category_2,1071115,2/4/2022,4
category_3,1090024,1/15/2022,4
category_1,1050046,1/16/2022,7
category_2,1101571,2/13/2022,6
category_2,906586,1/30/2022,3
category_1,59047,12/11/2021,1
category_1,1047967,11/28/2021,17
category_3,1060630,2/4/2022,4
category_1,1048975,12/31/2021,2
category_1,17287,12/5/2021,5
category_2,1044502,1/2/2022,4
category_1,35530,1/8/2022,3
category_2,903976,12/11/2021,4
category_2,906595,2/5/2022,3
category_3,893824,2/4/2022,6
category_2,1006099,1/14/2022,8
category_2,837943,1/1/2022,15
category_1,43738,2/6/2022,1
category_2,1067092,12/23/2021,10
category_1,1032586,2/5/2022,4
category_2,1103056,12/11/2021,2
category_2,1076920,1/8/2022,2
category_3,1097143,12/5/2021,6
category_1,1090303,1/15/2022,3
category_2,1103056,1/8/2022,3
category_2,210868,1/15/2022,4
category_3,1081078,1/16/2022,3
category_2,132028,1/14/2022,23
category_3,16936,1/1/2022,7
category_3,16936,1/15/2022,15
category_2,124954,11/28/2021,5
category_3,132334,2/6/2022,6
category_1,1032541,1/1/2022,5
category_1,42496,1/30/2022,4
category_2,87559,1/15/2022,4
category_2,86974,1/2/2022,10
category_2,111382,2/13/2022,3
category_2,99079,1/16/2022,4
category_1,1032541,1/8/2022,14
category_2,1076938,1/1/2022,2
category_1,1075651,2/6/2022,1
category_2,30877,12/31/2021,12
category_2,815101,12/31/2021,5
category_4,245581,11/28/2021,11
category_1,142756,2/13/2022,4
category_1,36898,12/5/2021,8
category_3,169504,1/14/2022,54
category_3,1047130,1/8/2022,4
category_2,216151,2/6/2022,3
category_2,1092184,2/13/2022,3
category_3,1064572,2/6/2022,2
category_2,1105018,1/2/2022,3
category_2,132028,1/8/2022,21
category_2,877624,2/4/2022,2
category_2,87046,12/5/2021,7
category_3,7666,12/5/2021,3
category_2,1006090,12/5/2021,3
category_1,1032568,12/11/2021,1
category_2,172582,12/23/2021,1
category_2,1067092,1/14/2022,3
category_1,1090105,12/23/2021,1
category_1,43738,2/5/2022,4
category_2,118033,1/2/2022,3
category_1,36898,11/28/2021,7
category_1,38518,2/4/2022,6
category_1,1050046,11/28/2021,6
category_3,132334,12/5/2021,13
category_2,999403,12/31/2021,19
category_2,138742,12/11/2021,6
category_1,1030948,1/30/2022,2
category_1,42424,12/31/2021,7
category_2,1006099,1/16/2022,4
category_4,836584,12/23/2021,24
category_2,248272,1/14/2022,6
category_4,245581,2/13/2022,18
category_2,1090240,12/11/2021,44
category_1,1032532,1/14/2022,11
category_3,893824,1/30/2022,12
category_1,370195,11/28/2021,4
category_2,877624,12/11/2021,7
category_4,1003147,12/23/2021,6
category_1,371104,1/8/2022,6
category_1,839356,2/5/2022,6
category_2,43630,12/31/2021,6
category_2,906595,1/1/2022,2
category_2,111382,11/28/2021,4
category_1,1090114,11/28/2021,1
category_2,687616,1/15/2022,2
category_2,1006108,1/14/2022,1
category_3,1047130,1/30/2022,10
category_4,23200,2/13/2022,17
category_2,132028,12/11/2021,20
category_1,1032532,1/30/2022,8
category_2,877624,1/30/2022,4
category_1,1030948,12/5/2021,1
category_1,145978,1/1/2022,9
category_1,1090105,11/28/2021,4
category_2,1101562,12/23/2021,7
category_1,1047967,1/14/2022,51
category_2,1105018,12/31/2021,3
category_2,1105009,2/5/2022,1
category_2,877624,2/6/2022,5
category_2,59749,1/15/2022,2
category_1,1032532,2/5/2022,8
category_2,225259,2/13/2022,1
category_2,99079,2/4/2022,4
category_2,1067074,12/11/2021,6
category_1,1090105,2/13/2022,4
category_4,836584,1/8/2022,80
category_2,1101769,2/6/2022,5
category_3,7666,12/11/2021,17
category_1,1047967,1/2/2022,3
category_2,174436,12/23/2021,10
category_1,1032541,2/13/2022,128
category_4,1003156,1/8/2022,5
category_1,1090294,2/5/2022,5
category_1,1030948,11/28/2021,1
category_1,416212,12/5/2021,5
category_2,23569,12/5/2021,7
category_4,245581,1/2/2022,7
category_2,858886,1/15/2022,2
category_1,1047967,12/23/2021,22
category_2,999403,1/14/2022,4
category_3,1090024,2/5/2022,9
category_1,370195,1/30/2022,19
category_2,1006090,1/2/2022,1
category_2,20824,1/8/2022,21
category_2,1067074,1/14/2022,2
category_2,399220,12/23/2021,24
category_3,131983,12/11/2021,7
category_2,1071106,1/15/2022,1
category_2,213802,2/6/2022,2
category_2,117610,11/28/2021,4
category_1,755584,2/6/2022,1
category_3,893824,12/31/2021,4
category_1,379249,2/13/2022,4
category_3,16936,1/8/2022,24
category_4,836584,1/30/2022,19
category_2,1010068,11/28/2021,4
category_2,1090258,12/31/2021,4
category_2,1071124,12/5/2021,1
category_2,216151,11/28/2021,2
category_2,836152,12/11/2021,5
category_1,24136,12/11/2021,3
category_2,267496,12/5/2021,1
category_1,1032550,2/5/2022,6
category_1,1090294,1/15/2022,1
category_2,110320,11/28/2021,9
category_1,17296,1/30/2022,39
category_1,35530,2/13/2022,1
category_2,1067092,2/13/2022,13
category_2,837943,1/30/2022,9
category_2,262384,1/16/2022,3
category_1,839356,1/16/2022,6
category_2,906595,2/4/2022,3
category_1,142756,2/4/2022,2
category_2,1098493,2/4/2022,1
category_2,173617,12/5/2021,3
category_1,37510,1/15/2022,1
category_2,211309,1/8/2022,2
category_1,145330,12/5/2021,6
category_2,57058,2/13/2022,3
category_2,1103056,1/1/2022,1
category_2,1071124,12/31/2021,3
category_2,903976,1/1/2022,2
category_2,174436,1/2/2022,6
category_2,877624,1/16/2022,5
category_1,1058713,12/23/2021,19
category_1,1044619,2/6/2022,8
category_1,839374,2/13/2022,13
category_4,1082743,1/1/2022,5
category_4,1003156,1/30/2022,71
category_1,1090114,1/1/2022,7
category_1,1047967,1/16/2022,4
category_2,1026871,1/16/2022,2
category_2,173617,1/14/2022,4
category_3,1047130,2/4/2022,9
category_2,745945,2/13/2022,6
category_2,172582,2/13/2022,1
category_2,1071106,2/13/2022,4
category_3,1066570,12/5/2021,6
category_2,877624,1/2/2022,4
category_2,172582,1/8/2022,3
category_1,43657,12/5/2021,4
category_1,1061341,1/8/2022,7
category_2,1006108,1/1/2022,2
category_1,37510,11/28/2021,1
category_3,88450,12/23/2021,13
category_1,755584,12/23/2021,3
category_3,1081060,2/13/2022,7
category_2,41830,1/8/2022,3
category_4,836584,12/5/2021,20
category_2,216151,2/13/2022,2
category_1,1056463,1/8/2022,2
category_1,43738,12/11/2021,4
category_4,753613,2/5/2022,8
category_1,1032586,1/2/2022,4
category_2,132028,2/13/2022,17
category_1,42424,2/6/2022,13
category_4,1024810,1/1/2022,16
category_3,1060630,12/5/2021,1
category_2,124954,1/8/2022,3
category_3,16936,12/23/2021,4
category_1,1054978,12/23/2021,8
category_1,1061638,1/2/2022,2
category_4,1082743,12/31/2021,2
category_2,40759,1/1/2022,5
category_1,1032541,12/31/2021,20
category_2,87046,1/16/2022,3
category_3,131983,2/13/2022,3
category_1,1085749,2/5/2022,1
category_4,1003156,1/15/2022,15
category_2,865933,2/13/2022,3
category_1,145330,2/13/2022,3
category_2,913561,12/11/2021,2
category_2,174436,1/30/2022,14
category_1,24136,1/16/2022,2
category_4,1060909,2/13/2022,40
category_2,1070836,12/23/2021,3
category_2,40759,1/15/2022,7
category_2,1090258,12/5/2021,24
category_1,839356,2/13/2022,17
category_2,903976,2/13/2022,4
category_1,755584,2/5/2022,5
category_1,1084498,1/30/2022,4
category_1,17287,11/28/2021,3
category_3,7666,2/6/2022,2
category_1,839356,1/8/2022,13
category_2,267496,2/6/2022,4
category_3,88450,1/2/2022,7
category_1,48940,1/14/2022,3
category_3,131983,12/31/2021,7
category_1,1044691,12/23/2021,2
category_2,124954,2/4/2022,5
category_2,1006090,1/1/2022,1
category_1,1032559,11/28/2021,1
category_1,1032568,1/30/2022,2
category_1,86992,1/16/2022,4
category_2,20824,2/5/2022,20
category_2,906595,12/23/2021,4
category_2,9925,2/5/2022,2
category_1,379249,1/14/2022,1
category_3,1047130,1/2/2022,7
category_1,1054978,1/14/2022,3
category_1,379249,1/30/2022,5
category_1,1058713,1/30/2022,9
category_1,1032586,1/1/2022,1
category_2,1044502,1/1/2022,3
category_1,1044691,12/31/2021,1
category_1,371239,12/23/2021,12
category_3,1101661,1/15/2022,7
category_2,1090258,1/15/2022,18
category_2,267496,12/11/2021,2
category_2,130993,1/15/2022,4
category_4,1003147,1/30/2022,51
category_1,59047,12/5/2021,4
category_1,1054978,1/30/2022,6
category_2,20824,12/11/2021,13
category_2,86974,12/11/2021,3
category_2,57058,1/2/2022,2
category_2,399220,1/2/2022,13
category_4,123307,2/13/2022,147
category_2,86974,1/1/2022,4
category_4,1074823,1/8/2022,7
category_4,1003147,2/6/2022,44
category_2,110320,12/11/2021,5
category_2,1006090,12/31/2021,14
category_1,1032550,1/1/2022,2
category_2,837943,11/28/2021,16
category_1,1084498,2/5/2022,7
category_2,75886,1/2/2022,2
category_1,1032532,1/15/2022,15
category_1,124774,12/11/2021,3
category_2,836125,12/31/2021,6
category_3,1097143,1/14/2022,11
category_1,1044682,1/14/2022,3
category_1,371239,1/2/2022,43
category_1,42496,1/1/2022,6
category_1,38518,2/13/2022,4
category_2,837943,12/11/2021,11
category_2,1098502,2/6/2022,3
category_1,839374,2/6/2022,20
category_2,745945,1/30/2022,1
category_2,132028,2/6/2022,17
category_1,1047967,12/5/2021,28
category_4,1060909,1/2/2022,31
category_2,1006009,11/28/2021,2
category_4,1003147,12/31/2021,16
category_2,838456,2/6/2022,2
category_4,836584,11/28/2021,60
category_1,3418,2/6/2022,13
category_2,399220,1/16/2022,3
category_1,1058713,1/14/2022,3
category_1,86992,2/4/2022,10
category_2,32245,2/5/2022,4
category_2,99079,12/31/2021,4
category_1,1032586,1/8/2022,3
category_3,131983,1/1/2022,6
category_2,59749,2/6/2022,1
category_3,37861,2/6/2022,20
category_2,1067074,12/31/2021,6
category_2,41830,2/13/2022,1
category_1,1081321,12/31/2021,3
category_2,906595,1/8/2022,2
category_2,40759,1/2/2022,4
category_1,145978,1/15/2022,4
category_2,130993,1/16/2022,4
category_4,836584,2/4/2022,31
category_1,1044682,12/5/2021,6
category_4,1024810,2/13/2022,21
category_1,124774,1/2/2022,4
category_3,131983,2/5/2022,5
category_2,399220,2/5/2022,3
category_4,1074823,12/11/2021,3
category_3,37861,1/2/2022,9
category_1,145330,1/8/2022,1
category_1,1044619,1/30/2022,5
category_2,23569,2/4/2022,5
category_3,1081060,1/16/2022,1
category_1,37510,1/8/2022,3
category_2,1092184,1/14/2022,4
category_1,1090114,1/30/2022,2
category_4,1003183,1/16/2022,3
category_1,38518,1/16/2022,4
category_4,1003147,12/11/2021,12
category_2,65788,2/6/2022,2
category_2,118033,1/1/2022,3
category_2,213802,12/11/2021,1
category_2,1064473,1/15/2022,17
category_1,142756,1/1/2022,2
category_4,245581,1/15/2022,42
category_2,1006090,1/30/2022,2
category_2,1067092,12/5/2021,6
category_2,59749,11/28/2021,4
category_2,210868,12/23/2021,2
category_1,1047967,1/1/2022,13
category_2,1092184,1/2/2022,1
category_1,1044682,11/28/2021,4
category_1,1090303,2/5/2022,1
